customer_id,signup_date,customer_name,email,region,tier,customer_segment,acquisition_channel,churn_status,churn_date
CUST-000244,2024-03-03,Customer 244,client_244@example.com,Tier 1 - South,Tier 1,VIP Enterprise,Paid Search,False,
CUST-000245,2024-04-16,Customer 245,client_245@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,False,
CUST-000246,2023-09-07,Customer 246,client_246@example.com,Tier 1 - South,Tier 1,Consumer,Affiliate,False,
CUST-000247,2023-12-14,Customer 247,client_247@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-000248,2024-06-27,Customer 248,client_248@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-000249,2023-06-01,Customer 249,client_249@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-000250,2023-03-19,Customer 250,client_250@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-000251,2024-08-16,Customer 251,client_251@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-000252,2023-11-27,Customer 252,client_252@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-000253,2024-03-28,Customer 253,client_253@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-000254,2023-03-17,Customer 254,client_254@example.com,Tier 1 - South,Tier 1,Consumer,Affiliate,False,
CUST-000255,2023-03-20,Customer 255,client_255@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-000256,2024-01-29,Customer 256,client_256@example.com,Tier 1 - South,Tier 1,SMB,Affiliate,False,
CUST-000257,2024-04-05,Customer 257,client_257@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-000258,2024-05-28,Customer 258,client_258@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-000259,2023-12-18,Customer 259,client_259@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-000260,2024-03-24,Customer 260,client_260@example.com,East,Tier 1,Consumer,Organic Search,False,
CUST-000261,2023-10-17,Customer 261,client_261@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-000262,2023-12-09,Customer 262,client_262@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-000263,2023-06-03,Customer 263,client_263@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-000264,2024-02-06,Customer 264,client_264@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-000265,2023-12-03,Customer 265,client_265@example.com,Tier 2 - Central,Tier 2,SMB,Paid Social,False,
CUST-000266,2024-06-23,Customer 266,client_266@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-000267,2023-11-13,Customer 267,client_267@example.com,Tier 1 - West,Tier 1,VIP Enterprise,Organic Search,False,
CUST-000268,2023-08-20,Customer 268,client_268@example.com,East,Tier 1,Consumer,Affiliate,False,
CUST-000269,2024-06-03,Customer 269,client_269@example.com,Tier 2 - Central,Tier 2,SMB,Paid Search,False,
CUST-000270,2023-12-11,Customer 270,client_270@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-000271,2023-07-05,Customer 271,client_271@example.com,Tier 2 - Central,Tier 2,SMB,Paid Search,False,
CUST-000272,2024-03-24,Customer 272,client_272@example.com,Tier 1 - West,Tier 1,SMB,Email Marketing,False,
CUST-000273,2023-10-19,Customer 273,client_273@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-000274,2024-04-25,Customer 274,client_274@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-000275,2024-03-27,Customer 275,client_275@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-000276,2023-06-15,Customer 276,client_276@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-000277,2024-05-07,Customer 277,client_277@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,False,
CUST-000278,2023-05-08,Customer 278,client_278@example.com,Tier 1 - South,Tier 1,Consumer,Email Marketing,False,
CUST-000279,2023-05-31,Customer 279,client_279@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,True,2023-11-23
CUST-000280,2023-12-24,Customer 280,client_280@example.com,East,Tier 1,Consumer,Organic Search,False,
CUST-000281,2024-01-31,Customer 281,client_281@example.com,East,Tier 1,Consumer,Email Marketing,False,
CUST-000282,2023-12-10,Customer 282,client_282@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,False,
CUST-000283,2023-05-23,Customer 283,client_283@example.com,Tier 2 - Central,Tier 2,Consumer,Email Marketing,False,
CUST-000284,2023-01-20,Customer 284,client_284@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-000285,2024-06-24,Customer 285,client_285@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-000286,2023-09-02,Customer 286,client_286@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-000287,2024-05-26,Customer 287,client_287@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,True,2024-09-28
CUST-000288,2023-10-26,Customer 288,client_288@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-000289,2023-03-29,Customer 289,client_289@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Paid Social,False,
CUST-000290,2024-06-03,Customer 290,client_290@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-000291,2024-01-18,Customer 291,client_291@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,True,2024-06-26
CUST-000292,2023-04-17,Customer 292,client_292@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-000293,2024-07-13,Customer 293,client_293@example.com,Tier 1 - South,Tier 1,SMB,Paid Social,False,
CUST-000294,2024-05-05,Customer 294,client_294@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-000295,2024-04-13,Customer 295,client_295@example.com,Tier 1 - West,Tier 1,SMB,Affiliate,False,
CUST-000296,2023-11-20,Customer 296,client_296@example.com,East,Tier 1,VIP Enterprise,Paid Social,False,
CUST-000297,2023-09-17,Customer 297,client_297@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-000298,2023-02-18,Customer 298,client_298@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-000299,2024-02-14,Customer 299,client_299@example.com,Tier 2 - Central,Tier 2,Consumer,Email Marketing,False,
CUST-000300,2024-05-23,Customer 300,client_300@example.com,Tier 2 - North,Tier 2,SMB,Organic Search,False,
CUST-000301,2023-03-26,Customer 301,client_301@example.com,Tier 2 - Central,Tier 2,VIP Enterprise,Paid Search,True,2023-08-10
CUST-000302,2023-10-28,Customer 302,client_302@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-000303,2024-03-12,Customer 303,client_303@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-000304,2023-12-28,Customer 304,client_304@example.com,Tier 2 - North,Tier 2,Consumer,Affiliate,False,
CUST-000305,2023-02-28,Customer 305,client_305@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,False,
CUST-000306,2023-06-13,Customer 306,client_306@example.com,East,Tier 1,Consumer,Affiliate,False,
CUST-000307,2023-02-05,Customer 307,client_307@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-000308,2024-08-03,Customer 308,client_308@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-000309,2024-03-30,Customer 309,client_309@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-000310,2023-10-13,Customer 310,client_310@example.com,Tier 1 - West,Tier 1,SMB,Organic Search,False,
CUST-000311,2024-02-01,Customer 311,client_311@example.com,East,Tier 1,SMB,Paid Social,False,
CUST-000312,2023-08-08,Customer 312,client_312@example.com,East,Tier 1,SMB,Organic Search,False,
CUST-000313,2023-05-06,Customer 313,client_313@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-000314,2023-03-31,Customer 314,client_314@example.com,Tier 2 - Central,Tier 2,VIP Enterprise,Paid Social,False,
CUST-000315,2023-03-08,Customer 315,client_315@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-000316,2023-06-28,Customer 316,client_316@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-000317,2023-05-23,Customer 317,client_317@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-000318,2024-04-23,Customer 318,client_318@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-000319,2023-11-13,Customer 319,client_319@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-000320,2024-02-24,Customer 320,client_320@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,True,2024-06-03
CUST-000321,2024-06-13,Customer 321,client_321@example.com,Tier 1 - South,Tier 1,SMB,Paid Social,False,
CUST-000322,2023-07-06,Customer 322,client_322@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,False,
CUST-000323,2023-05-08,Customer 323,client_323@example.com,Tier 2 - North,Tier 2,Consumer,Email Marketing,False,
CUST-000324,2023-08-19,Customer 324,client_324@example.com,Tier 1 - South,Tier 1,SMB,Affiliate,False,
CUST-000325,2023-09-14,Customer 325,client_325@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-000326,2024-06-30,Customer 326,client_326@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-000327,2023-06-25,Customer 327,client_327@example.com,Tier 2 - North,Tier 2,Consumer,Affiliate,False,
CUST-000328,2024-07-31,Customer 328,client_328@example.com,Tier 1 - West,Tier 1,Consumer,Email Marketing,False,
CUST-000329,2024-08-13,Customer 329,client_329@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-000330,2023-02-01,Customer 330,client_330@example.com,Tier 2 - North,Tier 2,Consumer,Email Marketing,False,
CUST-000331,2024-05-09,Customer 331,client_331@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-000332,2023-03-03,Customer 332,client_332@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-000333,2023-05-28,Customer 333,client_333@example.com,Tier 1 - South,Tier 1,SMB,Affiliate,False,
CUST-000334,2024-02-13,Customer 334,client_334@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-000335,2024-04-22,Customer 335,client_335@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-000336,2024-01-29,Customer 336,client_336@example.com,Tier 2 - Central,Tier 2,VIP Enterprise,Email Marketing,False,
CUST-000337,2023-12-02,Customer 337,client_337@example.com,East,Tier 1,Consumer,Paid Search,False,
CUST-000338,2024-06-11,Customer 338,client_338@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-000339,2024-02-07,Customer 339,client_339@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-000340,2023-02-21,Customer 340,client_340@example.com,Tier 1 - South,Tier 1,SMB,Paid Social,False,
CUST-000341,2023-10-20,Customer 341,client_341@example.com,Tier 2 - North,Tier 2,Consumer,Affiliate,False,
CUST-000342,2024-01-10,Customer 342,client_342@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-000343,2023-07-19,Customer 343,client_343@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-000344,2024-07-17,Customer 344,client_344@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-000345,2023-04-10,Customer 345,client_345@example.com,Tier 1 - South,Tier 1,Consumer,Email Marketing,False,
CUST-000346,2023-05-28,Customer 346,client_346@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-000347,2023-05-21,Customer 347,client_347@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-000348,2024-06-11,Customer 348,client_348@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-000349,2023-11-03,Customer 349,client_349@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-000350,2024-07-30,Customer 350,client_350@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-000351,2024-03-02,Customer 351,client_351@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-000352,2023-01-28,Customer 352,client_352@example.com,Tier 2 - North,Tier 2,Consumer,Email Marketing,False,
CUST-000353,2024-08-15,Customer 353,client_353@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-000354,2024-01-25,Customer 354,client_354@example.com,Tier 1 - West,Tier 1,Consumer,Email Marketing,False,
CUST-000355,2023-04-23,Customer 355,client_355@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-000356,2023-07-28,Customer 356,client_356@example.com,Tier 1 - South,Tier 1,VIP Enterprise,Affiliate,False,
CUST-000357,2023-03-05,Customer 357,client_357@example.com,Tier 2 - North,Tier 2,Consumer,Email Marketing,False,
CUST-000358,2024-05-04,Customer 358,client_358@example.com,Tier 2 - North,Tier 2,Consumer,Email Marketing,False,
CUST-000359,2023-12-17,Customer 359,client_359@example.com,Tier 2 - North,Tier 2,SMB,Paid Social,False,
CUST-000360,2023-09-28,Customer 360,client_360@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
CUST-000361,2023-08-19,Customer 361,client_361@example.com,East,Tier 1,SMB,Paid Social,False,
CUST-000362,2024-05-15,Customer 362,client_362@example.com,Tier 1 - South,Tier 1,VIP Enterprise,Affiliate,False,
CUST-000363,2023-10-08,Customer 363,client_363@example.com,Tier 1 - South,Tier 1,Consumer,Affiliate,False,
CUST-000364,2024-02-09,Customer 364,client_364@example.com,Tier 2 - Central,Tier 2,SMB,Organic Search,False,
CUST-000365,2023-10-22,Customer 365,client_365@example.com,East,Tier 1,VIP Enterprise,Paid Social,False,
CUST-000366,2024-05-05,Customer 366,client_366@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-000367,2023-10-06,Customer 367,client_367@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-000368,2024-06-27,Customer 368,client_368@example.com,Tier 1 - West,Tier 1,Consumer,Organic Search,False,
CUST-000369,2024-04-28,Customer 369,client_369@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-000370,2023-06-11,Customer 370,client_370@example.com,Tier 1 - South,Tier 1,SMB,Organic Search,False,
CUST-000371,2023-07-24,Customer 371,client_371@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-000372,2023-04-02,Customer 372,client_372@example.com,Tier 2 - North,Tier 2,SMB,Affiliate,False,
CUST-000373,2023-02-08,Customer 373,client_373@example.com,East,Tier 1,SMB,Paid Search,False,
CUST-000374,2023-02-07,Customer 374,client_374@example.com,East,Tier 1,Consumer,Email Marketing,False,
CUST-000375,2023-10-24,Customer 375,client_375@example.com,Tier 2 - Central,Tier 2,Consumer,Email Marketing,True,2024-03-04
CUST-000376,2023-12-10,Customer 376,client_376@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-000377,2023-05-18,Customer 377,client_377@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-000378,2023-06-16,Customer 378,client_378@example.com,Tier 2 - Central,Tier 2,SMB,Paid Search,False,
CUST-000379,2023-12-12,Customer 379,client_379@example.com,Tier 2 - Central,Tier 2,SMB,Paid Search,False,
CUST-000380,2024-02-20,Customer 380,client_380@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-000381,2023-07-09,Customer 381,client_381@example.com,East,Tier 1,VIP Enterprise,Paid Search,False,
CUST-000382,2024-01-28,Customer 382,client_382@example.com,Tier 1 - West,Tier 1,VIP Enterprise,Organic Search,False,
CUST-000383,2024-08-09,Customer 383,client_383@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-000384,2023-05-02,Customer 384,client_384@example.com,Tier 1 - South,Tier 1,Consumer,Email Marketing,False,
CUST-000385,2023-11-15,Customer 385,client_385@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Organic Search,False,
CUST-000386,2023-08-15,Customer 386,client_386@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-000387,2024-01-18,Customer 387,client_387@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-000388,2023-08-12,Customer 388,client_388@example.com,Tier 2 - Central,Tier 2,Consumer,Affiliate,False,
CUST-000389,2024-06-22,Customer 389,client_389@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-000390,2023-03-05,Customer 390,client_390@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Social,False,
CUST-000391,2023-06-18,Customer 391,client_391@example.com,Tier 1 - South,Tier 1,Consumer,Paid Search,False,
CUST-000392,2024-08-20,Customer 392,client_392@example.com,Tier 2 - North,Tier 2,Consumer,Paid Search,False,
CUST-000393,2023-05-16,Customer 393,client_393@example.com,Tier 2 - North,Tier 2,Consumer,Organic Search,False,
CUST-000394,2023-11-12,Customer 394,client_394@example.com,Tier 2 - Central,Tier 2,SMB,Paid Social,False,
CUST-000395,2024-08-15,Customer 395,client_395@example.com,Tier 1 - West,Tier 1,SMB,Paid Social,False,
CUST-000396,2023-03-03,Customer 396,client_396@example.com,East,Tier 1,VIP Enterprise,Paid Search,False,
CUST-000397,2024-02-23,Customer 397,client_397@example.com,Tier 1 - West,Tier 1,Consumer,Paid Social,False,
CUST-000398,2024-03-06,Customer 398,client_398@example.com,Tier 1 - South,Tier 1,Consumer,Email Marketing,False,
CUST-000399,2024-01-22,Customer 399,client_399@example.com,Tier 1 - South,Tier 1,Consumer,Paid Social,False,
CUST-000400,2023-12-23,Customer 400,client_400@example.com,Tier 1 - West,Tier 1,Consumer,Paid Search,False,
CUST-000401,2023-08-17,Customer 401,client_401@example.com,Tier 2 - Central,Tier 2,VIP Enterprise,Organic Search,False,
CUST-000402,2024-07-11,Customer 402,client_402@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-000403,2023-06-08,Customer 403,client_403@example.com,Tier 1 - South,Tier 1,SMB,Paid Search,False,
CUST-000404,2024-03-05,Customer 404,client_404@example.com,Tier 2 - North,Tier 2,SMB,Paid Search,False,
CUST-000405,2023-03-10,Customer 405,client_405@example.com,Tier 1 - West,Tier 1,Consumer,Affiliate,True,2023-07-24
CUST-000406,2023-09-08,Customer 406,client_406@example.com,Tier 2 - Central,Tier 2,Consumer,Paid Search,False,
CUST-000407,2023-02-27,Customer 407,client_407@example.com,Tier 1 - West,Tier 1,Consumer,Email Marketing,False,
CUST-000408,2024-08-12,Customer 408,client_408@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-000409,2023-11-06,Customer 409,client_409@example.com,Tier 2 - Central,Tier 2,Consumer,Organic Search,False,
CUST-000410,2023-10-09,Customer 410,client_410@example.com,Tier 1 - West,Tier 1,SMB,Email Marketing,False,
CUST-000411,2024-03-13,Customer 411,client_411@example.com,Tier 2 - North,Tier 2,VIP Enterprise,Paid Social,True,2024-06-25
CUST-000412,2024-06-21,Customer 412,client_412@example.com,Tier 1 - South,Tier 1,Consumer,Organic Search,False,
CUST-000413,2024-07-04,Customer 413,client_413@example.com,Tier 2 - North,Tier 2,Consumer,Paid Social,False,
